
jrc32003D0632-en,1.0,5 5 3,69 4361,3
jrc32003D0632-en,1.0,5 5 3 2 6,69 4361,5
jrc32005D0604_01-en,1.0,1,69 4361,1
jrc32005D0604_01-en,1.0,1 1 1,69 4361,3
jrc32005D0604_01-en,1.0,1 1 1 1 1,69 4361,5
jrc31998D0575-en,1.0,3,69 4361,1
jrc31998D0575-en,1.0,3 3 4,69 4361,3
jrc31998D0575-en,1.0,3 3 4 2 2,69 4361,5
jrc31998D0533-en,1.0,3,69 4361,1
jrc31998D0533-en,1.0,3 3 3,69 4361,3
jrc31998D0533-en,1.0,3 3 3 3 2,69 4361,5
jrc31997D0545-en,1.0,4,69 4361,1
jrc31997D0545-en,1.0,4 2 2,69 4361,3
jrc31997D0545-en,1.0,4 2 2 2 3,69 4361,5
jrc31997D0522-en,1.0,4,69 4361,1
jrc31997D0522-en,1.0,4 2 2,69 4361,3
jrc31997D0522-en,1.0,4 2 2 2 3,69 4361,5
jrc31999D0498-en,1.0,2,69 4361,1
jrc31999D0498-en,1.0,2 2 2,69 4361,3
jrc31999D0498-en,1.0,2 2 2 6 2,69 4361,5
jrc31998D0515-en,1.0,5,69 4361,1
jrc31998D0515-en,1.0,5 5 5,69 4361,3
jrc31998D0515-en,1.0,5 5 5 2 3,69 4361,5
jrc31998D0521-en,1.0,5,69 4361,1
jrc31998D0521-en,1.0,5 5 5,69 4361,3
jrc31998D0521-en,1.0,5 5 5 2 3,69 4361,5
jrc31999D0511-en,1.0,2,69 4361,1
jrc31999D0511-en,1.0,2 6 2,69 4361,3
jrc31999D0511-en,1.0,2 6 2 2 6,69 4361,5
jrc31998D0522-en,1.0,5,69 4361,1
jrc31998D0522-en,1.0,5 5 6,69 4361,3
jrc31998D0522-en,1.0,5 5 6 2 4,69 4361,5
jrc31999D0304-en,1.0,3,69 4361,1
jrc31999D0304-en,1.0,3 1 2,69 4361,3
jrc31999D0304-en,1.0,3 1 2 2 2,69 4361,5
jrc31997D0520-en,1.0,5,69 4361,1
jrc31997D0520-en,1.0,5 4 3,69 4361,3
jrc31997D0520-en,1.0,5 4 3 2 2,69 4361,5
jrc31997D0751-en,1.0,3,69 4361,1
jrc31997D0751-en,1.0,3 3 3,69 4361,3
jrc31997D0751-en,1.0,3 3 3 3 2,69 4361,5
jrcC2006#121#03-en,0.0,0,69 4361,1
jrcC2006#121#03-en,0.0,0 0 0,69 4361,3
jrcC2006#121#03-en,0.0,0 0 0 0 0,69 4361,5
jrc31997D0525-en,1.0,1,69 4361,1
jrc31997D0525-en,1.0,1 3 4,69 4361,3
jrc31997D0525-en,1.0,1 3 4 3 1,69 4361,5
jrc31998D0535-en,1.0,4,69 4361,1
jrc31998D0535-en,1.0,4 2 2,69 4361,3
jrc31998D0535-en,1.0,4 2 2 2 2,69 4361,5
jrc31997D0487-en,1.0,2,69 4361,1
jrc31997D0487-en,1.0,2 3 4,69 4361,3
jrc31997D0487-en,1.0,2 3 4 4 2,69 4361,5
jrc31997D0486-en,1.0,2,69 4361,1
jrc31997D0486-en,1.0,2 3 4,69 4361,3
jrc31997D0486-en,1.0,2 3 4 4 2,69 4361,5
jrc31997D0524-en,1.0,1,69 4361,1
jrc31997D0524-en,1.0,1 4 3,69 4361,3
jrc31997D0524-en,1.0,1 4 3 3 1,69 4361,5
jrc31997D0523-en,1.0,2,69 4361,1
jrc31997D0523-en,1.0,2 3 5,69 4361,3
jrc31997D0523-en,1.0,2 3 5 4 2,69 4361,5
jrc31998D0516-en,1.0,3,69 4361,1
jrc31998D0516-en,1.0,3 2 3,69 4361,3
jrc31998D0516-en,1.0,3 2 3 3 3,69 4361,5
jrc31998D0519-en,1.0,3,69 4361,1
jrc31998D0519-en,1.0,3 2 3,69 4361,3
jrc31998D0519-en,1.0,3 2 3 3 3,69 4361,5
jrc31997D0639-en,1.0,2,69 4361,1
jrc31997D0639-en,1.0,2 2 3,69 4361,3
jrc31997D0639-en,1.0,2 2 3 5 2,69 4361,5
jrc31999D0497-en,1.0,2,69 4361,1
jrc31999D0497-en,1.0,2 2 2,69 4361,3
jrc31999D0497-en,1.0,2 2 2 6 2,69 4361,5
jrc31999D0310-en,1.0,2,69 4361,1
jrc31999D0310-en,1.0,2 2 2,69 4361,3
jrc31999D0310-en,1.0,2 2 2 2 2,69 4361,5
jrc32005D0225-en,1.0,3,69 4361,1
jrc32005D0225-en,1.0,3 1 2,69 4361,3
jrc32005D0225-en,1.0,3 1 2 1 2,69 4361,5
jrc32005R1443-en,1.0,3,69 4361,1
jrc32005R1443-en,0.6666666666666666,3 3 0,69 4361,3
jrc32005R1443-en,0.8,3 3 0 3 3,69 4361,5
jrc32000D0025-en,0.0,0,69 4361,1
jrc32000D0025-en,0.6666666666666666,0 2 1,69 4361,3
jrc32000D0025-en,0.4,0 2 1 0 0,69 4361,5
jrc31999R1251-en,0.0,0,69 4361,1
jrc31999R1251-en,0.0,0 0 0,69 4361,3
jrc31999R1251-en,0.0,0 0 0 0 0,69 4361,5
jrc52006XC1214_02-en,1.0,3,69 4361,1
jrc52006XC1214_02-en,1.0,3 3 5,69 4361,3
jrc52006XC1214_02-en,1.0,3 3 5 3 3,69 4361,5
jrc31995R2027-en,0.0,0,69 4361,1
jrc31995R2027-en,0.6666666666666666,0 1 2,69 4361,3
jrc31995R2027-en,0.8,0 1 2 1 2,69 4361,5
jrc31997R1049-en,0.0,0,69 4361,1
jrc31997R1049-en,0.3333333333333333,0 0 1,69 4361,3
jrc31997R1049-en,0.6,0 0 1 1 6,69 4361,5
jrc31997R1059-en,0.0,0,69 4361,1
jrc31997R1059-en,0.6666666666666666,0 2 3,69 4361,3
jrc31997R1059-en,0.8,0 2 3 1 2,69 4361,5
jrc31997R2268-en,0.0,0,69 4361,1
jrc31997R2268-en,0.6666666666666666,0 2 3,69 4361,3
jrc31997R2268-en,0.8,0 2 3 1 6,69 4361,5
jrc32006R0549-en,1.0,2,69 4361,1
jrc32006R0549-en,0.3333333333333333,2 0 0,69 4361,3
jrc32006R0549-en,0.6,2 0 0 2 1,69 4361,5
jrc52005PC0086-en,1.0,1,69 4361,1
jrc52005PC0086-en,0.6666666666666666,1 0 2,69 4361,3
jrc52005PC0086-en,0.8,1 0 2 1 7,69 4361,5
jrcC2006#154#19-en,0.0,0,69 4361,1
jrcC2006#154#19-en,0.6666666666666666,0 1 4,69 4361,3
jrcC2006#154#19-en,0.8,0 1 4 2 2,69 4361,5
jrc32006D0191-en,0.0,0,69 4361,1
jrc32006D0191-en,0.0,0 0 0,69 4361,3
jrc32006D0191-en,0.2,0 0 0 0 1,69 4361,5
jrc31998D0021-en,1.0,6,69 4361,1
jrc31998D0021-en,1.0,6 1 1,69 4361,3
jrc31998D0021-en,0.6,6 1 1 0 0,69 4361,5
jrc32005R1804-en,1.0,4,69 4361,1
jrc32005R1804-en,0.6666666666666666,4 0 1,69 4361,3
jrc32005R1804-en,0.8,4 0 1 2 2,69 4361,5
jrc32005D0225-en,1.0,3,913 4361,1
jrc32005D0225-en,1.0,3 1 2,913 4361,3
jrc32005D0225-en,1.0,3 1 2 1 2,913 4361,5
jrc32005D0823-en,0.0,0,913 4361,1
jrc32005D0823-en,0.0,0 0 0,913 4361,3
jrc32005D0823-en,0.4,0 0 0 1 3,913 4361,5
jrc22006A1019_01-en,1.0,1,913 4361,1
jrc22006A1019_01-en,1.0,1 1 1,913 4361,3
jrc22006A1019_01-en,0.6,1 1 1 0 0,913 4361,5
jrc31995R2479-en,0.0,0,913 4361,1
jrc31995R2479-en,0.0,0 0 0,913 4361,3
jrc31995R2479-en,0.0,0 0 0 0 0,913 4361,5
jrc31996D0587-en,0.0,0,913 4361,1
jrc31996D0587-en,0.3333333333333333,0 5 0,913 4361,3
jrc31996D0587-en,0.2,0 5 0 0 0,913 4361,5
jrc32006D0340-en,1.0,1,913 4361,1
jrc32006D0340-en,0.6666666666666666,1 2 0,913 4361,3
jrc32006D0340-en,0.4,1 2 0 0 0,913 4361,5
jrc32003D0632-en,1.0,5,913 4361,1
jrc32003D0632-en,1.0,5 5 3,913 4361,3
jrc32003D0632-en,1.0,5 5 3 2 6,913 4361,5
jrc32005D0604_01-en,1.0,1,913 4361,1
jrc32005D0604_01-en,1.0,1 1 1,913 4361,3
jrc32005D0604_01-en,1.0,1 1 1 1 1,913 4361,5
jrc31998D0575-en,1.0,3,913 4361,1
jrc31998D0575-en,1.0,3 3 4,913 4361,3
jrc31998D0575-en,1.0,3 3 4 2 2,913 4361,5
jrc31998D0533-en,1.0,3,913 4361,1
jrc31998D0533-en,1.0,3 3 3,913 4361,3
jrc31998D0533-en,1.0,3 3 3 3 2,913 4361,5
jrc31997D0545-en,1.0,4,913 4361,1
jrc31997D0545-en,1.0,4 2 2,913 4361,3
jrc31997D0545-en,1.0,4 2 2 2 3,913 4361,5
jrc31997D0522-en,1.0,4,913 4361,1
jrc31997D0522-en,1.0,4 2 2,913 4361,3
jrc31997D0522-en,1.0,4 2 2 2 3,913 4361,5
jrc31999D0498-en,1.0,2,913 4361,1
jrc31999D0498-en,1.0,2 2 2,913 4361,3
jrc31999D0498-en,1.0,2 2 2 6 2,913 4361,5
jrc31998D0515-en,1.0,5,913 4361,1
jrc31998D0515-en,1.0,5 5 5,913 4361,3
jrc31998D0515-en,1.0,5 5 5 2 3,913 4361,5
jrc31998D0521-en,1.0,5,913 4361,1
jrc31998D0521-en,1.0,5 5 5,913 4361,3
jrc31998D0521-en,1.0,5 5 5 2 3,913 4361,5
jrc31999D0511-en,1.0,2,913 4361,1
jrc31999D0511-en,1.0,2 6 2,913 4361,3
jrc31999D0511-en,1.0,2 6 2 2 6,913 4361,5
jrc31998D0522-en,1.0,5,913 4361,1
jrc31998D0522-en,1.0,5 5 6,913 4361,3
jrc31998D0522-en,1.0,5 5 6 2 4,913 4361,5
jrc31999D0304-en,1.0,3,913 4361,1
jrc31999D0304-en,1.0,3 1 2,913 4361,3
jrc31999D0304-en,1.0,3 1 2 2 2,913 4361,5
jrc31997D0520-en,1.0,5,913 4361,1
jrc31997D0520-en,1.0,5 4 3,913 4361,3
jrc31997D0520-en,1.0,5 4 3 2 2,913 4361,5
jrc31997D0751-en,1.0,3,913 4361,1
jrc31997D0751-en,1.0,3 3 3,913 4361,3
jrc31997D0751-en,1.0,3 3 3 3 2,913 4361,5
jrcC2006#121#03-en,0.0,0,913 4361,1
jrcC2006#121#03-en,0.0,0 0 0,913 4361,3
jrcC2006#121#03-en,0.0,0 0 0 0 0,913 4361,5
jrc31997D0525-en,1.0,1,913 4361,1
jrc31997D0525-en,1.0,1 3 4,913 4361,3
jrc31997D0525-en,1.0,1 3 4 3 1,913 4361,5
jrc31998D0535-en,1.0,4,913 4361,1
jrc31998D0535-en,1.0,4 2 2,913 4361,3
jrc31998D0535-en,1.0,4 2 2 2 2,913 4361,5
jrc31997D0487-en,1.0,2,913 4361,1
jrc31997D0487-en,1.0,2 3 4,913 4361,3
jrc31997D0487-en,1.0,2 3 4 4 2,913 4361,5
jrc31997D0486-en,1.0,2,913 4361,1
jrc31997D0486-en,1.0,2 3 4,913 4361,3
jrc31997D0486-en,1.0,2 3 4 4 2,913 4361,5
jrc31997D0524-en,1.0,1,913 4361,1
jrc31997D0524-en,1.0,1 4 3,913 4361,3
jrc31997D0524-en,1.0,1 4 3 3 1,913 4361,5
jrc31997D0523-en,1.0,2,913 4361,1
jrc31997D0523-en,1.0,2 3 5,913 4361,3
jrc31997D0523-en,1.0,2 3 5 4 2,913 4361,5
jrc31998D0516-en,1.0,3,913 4361,1
jrc31998D0516-en,1.0,3 2 3,913 4361,3
jrc31998D0516-en,1.0,3 2 3 3 3,913 4361,5
jrc31998D0519-en,1.0,3,913 4361,1
jrc31998D0519-en,1.0,3 2 3,913 4361,3
jrc31998D0519-en,1.0,3 2 3 3 3,913 4361,5
jrc31997D0639-en,1.0,2,913 4361,1
jrc31997D0639-en,1.0,2 2 3,913 4361,3
jrc31997D0639-en,1.0,2 2 3 5 2,913 4361,5
jrc31999D0497-en,1.0,2,913 4361,1
jrc31999D0497-en,1.0,2 2 2,913 4361,3
jrc31999D0497-en,1.0,2 2 2 6 2,913 4361,5
jrc31999D0310-en,1.0,2,913 4361,1
jrc31999D0310-en,1.0,2 2 2,913 4361,3
jrc31999D0310-en,1.0,2 2 2 2 2,913 4361,5
jrcC2006#150#06-en,1.0,2,913 4361,1
jrcC2006#150#06-en,1.0,2 2 3,913 4361,3
jrcC2006#150#06-en,1.0,2 2 3 2 3,913 4361,5
jrcC2006#153#06-en,1.0,3,913 4361,1
jrcC2006#153#06-en,1.0,3 2 2,913 4361,3
jrcC2006#153#06-en,1.0,3 2 2 3 2,913 4361,5
jrcC2006#147#05-en,1.0,2,913 4361,1
jrcC2006#147#05-en,1.0,2 2 2,913 4361,3
jrcC2006#147#05-en,1.0,2 2 2 2 2,913 4361,5
jrcC2006#083#06-en,1.0,2,913 4361,1
jrcC2006#083#06-en,1.0,2 2 2,913 4361,3
jrcC2006#083#06-en,1.0,2 2 2 3 2,913 4361,5
jrcC2006#006#06-en,1.0,2,913 4361,1
jrcC2006#006#06-en,1.0,2 3 3,913 4361,3
jrcC2006#006#06-en,1.0,2 3 3 2 3,913 4361,5
jrcC2006#047#09-en,1.0,2,913 4361,1
jrcC2006#047#09-en,1.0,2 2 2,913 4361,3
jrcC2006#047#09-en,1.0,2 2 2 2 2,913 4361,5
jrcC2005#297#09-en,1.0,2,913 4361,1
jrcC2005#297#09-en,1.0,2 2 2,913 4361,3
jrcC2005#297#09-en,1.0,2 2 2 2 2,913 4361,5
jrcC2006#029#05-en,1.0,3,913 4361,1
jrcC2006#029#05-en,1.0,3 2 2,913 4361,3
jrcC2006#029#05-en,1.0,3 2 2 2 2,913 4361,5
jrcC2006#241#07-en,1.0,3,913 4361,1
jrcC2006#241#07-en,1.0,3 3 3,913 4361,3
jrcC2006#241#07-en,1.0,3 3 3 2 2,913 4361,5
jrcC2006#248#10-en,1.0,3,913 4361,1
jrcC2006#248#10-en,1.0,3 4 3,913 4361,3
jrcC2006#248#10-en,1.0,3 4 3 2 2,913 4361,5
jrc32005R1443-en,1.0,3,913 4361,1
jrc32005R1443-en,0.6666666666666666,3 3 0,913 4361,3
jrc32005R1443-en,0.8,3 3 0 3 3,913 4361,5
jrc32000D0025-en,0.0,0,913 4361,1
jrc32000D0025-en,0.6666666666666666,0 2 1,913 4361,3
jrc32000D0025-en,0.4,0 2 1 0 0,913 4361,5
jrc31999R1251-en,0.0,0,913 4361,1
jrc31999R1251-en,0.0,0 0 0,913 4361,3
jrc31999R1251-en,0.0,0 0 0 0 0,913 4361,5
jrc52006XC1214_02-en,1.0,3,913 4361,1
jrc52006XC1214_02-en,1.0,3 3 5,913 4361,3
jrc52006XC1214_02-en,1.0,3 3 5 3 3,913 4361,5
jrc31995R2027-en,0.0,0,913 4361,1
jrc31995R2027-en,0.6666666666666666,0 1 2,913 4361,3
jrc31995R2027-en,0.8,0 1 2 1 2,913 4361,5
jrc31997R1049-en,0.0,0,913 4361,1
jrc31997R1049-en,0.3333333333333333,0 0 1,913 4361,3
jrc31997R1049-en,0.6,0 0 1 1 6,913 4361,5
jrc31997R1059-en,0.0,0,913 4361,1
jrc31997R1059-en,0.6666666666666666,0 2 3,913 4361,3
jrc31997R1059-en,0.8,0 2 3 1 2,913 4361,5
jrc31997R2268-en,0.0,0,913 4361,1
jrc31997R2268-en,0.6666666666666666,0 2 3,913 4361,3
jrc31997R2268-en,0.8,0 2 3 1 6,913 4361,5
jrc32006R0549-en,1.0,2,913 4361,1
jrc32006R0549-en,0.3333333333333333,2 0 0,913 4361,3
jrc32006R0549-en,0.6,2 0 0 2 1,913 4361,5
jrc52005PC0086-en,1.0,1,913 4361,1
jrc52005PC0086-en,0.6666666666666666,1 0 2,913 4361,3
jrc52005PC0086-en,0.8,1 0 2 1 7,913 4361,5
jrcC2006#154#19-en,0.0,0,913 4361,1
jrcC2006#154#19-en,0.6666666666666666,0 1 4,913 4361,3
jrcC2006#154#19-en,0.8,0 1 4 2 2,913 4361,5
jrc32006D0191-en,0.0,0,913 4361,1
jrc32006D0191-en,0.0,0 0 0,913 4361,3
jrc32006D0191-en,0.2,0 0 0 0 1,913 4361,5
jrc31998D0021-en,1.0,6,913 4361,1
jrc31998D0021-en,1.0,6 1 1,913 4361,3
jrc31998D0021-en,0.6,6 1 1 0 0,913 4361,5
jrc32005R1804-en,1.0,4,913 4361,1
jrc32005R1804-en,0.6666666666666666,4 0 1,913 4361,3
jrc32005R1804-en,0.8,4 0 1 2 2,913 4361,5
jrc32005D0823-en,0.0,0,2476 4361,1
jrc32005D0823-en,0.0,0 0 0,2476 4361,3
jrc32005D0823-en,0.4,0 0 0 1 3,2476 4361,5
jrc32000D0025-en,0.0,0,2476 4361,1
jrc32000D0025-en,0.6666666666666666,0 2 1,2476 4361,3
jrc32000D0025-en,0.4,0 2 1 0 0,2476 4361,5
jrc22006A1019_01-en,1.0,1,2476 4361,1
jrc22006A1019_01-en,1.0,1 1 1,2476 4361,3
jrc22006A1019_01-en,0.6,1 1 1 0 0,2476 4361,5
jrc31995R2479-en,0.0,0,2476 4361,1
jrc31995R2479-en,0.0,0 0 0,2476 4361,3
jrc31995R2479-en,0.0,0 0 0 0 0,2476 4361,5
jrc31996D0587-en,0.0,0,2476 4361,1
jrc31996D0587-en,0.3333333333333333,0 5 0,2476 4361,3
jrc31996D0587-en,0.2,0 5 0 0 0,2476 4361,5
jrc32006D0340-en,1.0,1,2476 4361,1
jrc32006D0340-en,0.6666666666666666,1 2 0,2476 4361,3
jrc32006D0340-en,0.4,1 2 0 0 0,2476 4361,5
jrc32003D0632-en,1.0,5,2476 4361,1
jrc32003D0632-en,1.0,5 5 3,2476 4361,3
jrc32003D0632-en,1.0,5 5 3 2 6,2476 4361,5
jrc32005D0604_01-en,1.0,1,2476 4361,1
jrc32005D0604_01-en,1.0,1 1 1,2476 4361,3
jrc32005D0604_01-en,1.0,1 1 1 1 1,2476 4361,5
jrc31995R2027-en,0.0,0,2476 4361,1
jrc31995R2027-en,0.6666666666666666,0 1 2,2476 4361,3
jrc31995R2027-en,0.8,0 1 2 1 2,2476 4361,5
jrc31997R1049-en,0.0,0,2476 4361,1
jrc31997R1049-en,0.3333333333333333,0 0 1,2476 4361,3
jrc31997R1049-en,0.6,0 0 1 1 6,2476 4361,5
jrc31997R1059-en,0.0,0,2476 4361,1
jrc31997R1059-en,0.6666666666666666,0 2 3,2476 4361,3
jrc31997R1059-en,0.8,0 2 3 1 2,2476 4361,5
jrc31997R2268-en,0.0,0,2476 4361,1
jrc31997R2268-en,0.6666666666666666,0 2 3,2476 4361,3
jrc31997R2268-en,0.8,0 2 3 1 6,2476 4361,5
jrc32006R0549-en,1.0,2,2476 4361,1
jrc32006R0549-en,0.3333333333333333,2 0 0,2476 4361,3
jrc32006R0549-en,0.6,2 0 0 2 1,2476 4361,5
jrc52005PC0086-en,1.0,1,2476 4361,1
jrc52005PC0086-en,0.6666666666666666,1 0 2,2476 4361,3
jrc52005PC0086-en,0.8,1 0 2 1 7,2476 4361,5
jrcC2006#154#19-en,0.0,0,2476 4361,1
jrcC2006#154#19-en,0.6666666666666666,0 1 4,2476 4361,3
jrcC2006#154#19-en,0.8,0 1 4 2 2,2476 4361,5
jrc32006D0191-en,0.0,0,2476 4361,1
jrc32006D0191-en,0.0,0 0 0,2476 4361,3
jrc32006D0191-en,0.2,0 0 0 0 1,2476 4361,5
jrc31998D0021-en,1.0,6,2476 4361,1
jrc31998D0021-en,1.0,6 1 1,2476 4361,3
jrc31998D0021-en,0.6,6 1 1 0 0,2476 4361,5
jrc32005R1804-en,1.0,4,2476 4361,1
jrc32005R1804-en,0.6666666666666666,4 0 1,2476 4361,3
jrc32005R1804-en,0.8,4 0 1 2 2,2476 4361,5
jrc31998D0575-en,1.0,3,2476 4361,1
jrc31998D0575-en,1.0,3 3 4,2476 4361,3
jrc31998D0575-en,1.0,3 3 4 2 2,2476 4361,5
jrc31998D0533-en,1.0,3,2476 4361,1
jrc31998D0533-en,1.0,3 3 3,2476 4361,3
jrc31998D0533-en,1.0,3 3 3 3 2,2476 4361,5
jrc31997D0545-en,1.0,4,2476 4361,1
jrc31997D0545-en,1.0,4 2 2,2476 4361,3
jrc31997D0545-en,1.0,4 2 2 2 3,2476 4361,5
jrc31997D0522-en,1.0,4,2476 4361,1
jrc31997D0522-en,1.0,4 2 2,2476 4361,3
jrc31997D0522-en,1.0,4 2 2 2 3,2476 4361,5
jrc31999D0498-en,1.0,2,2476 4361,1
jrc31999D0498-en,1.0,2 2 2,2476 4361,3
jrc31999D0498-en,1.0,2 2 2 6 2,2476 4361,5
jrc31998D0515-en,1.0,5,2476 4361,1
jrc31998D0515-en,1.0,5 5 5,2476 4361,3
jrc31998D0515-en,1.0,5 5 5 2 3,2476 4361,5
jrc31998D0521-en,1.0,5,2476 4361,1
jrc31998D0521-en,1.0,5 5 5,2476 4361,3
jrc31998D0521-en,1.0,5 5 5 2 3,2476 4361,5
jrc31999D0511-en,1.0,2,2476 4361,1
jrc31999D0511-en,1.0,2 6 2,2476 4361,3
jrc31999D0511-en,1.0,2 6 2 2 6,2476 4361,5
jrc31998D0522-en,1.0,5,2476 4361,1
jrc31998D0522-en,1.0,5 5 6,2476 4361,3
jrc31998D0522-en,1.0,5 5 6 2 4,2476 4361,5
jrc31999D0304-en,1.0,3,2476 4361,1
jrc31999D0304-en,1.0,3 1 2,2476 4361,3
jrc31999D0304-en,1.0,3 1 2 2 2,2476 4361,5
jrc31997D0520-en,1.0,5,2476 4361,1
jrc31997D0520-en,1.0,5 4 3,2476 4361,3
jrc31997D0520-en,1.0,5 4 3 2 2,2476 4361,5
jrc31997D0751-en,1.0,3,2476 4361,1
jrc31997D0751-en,1.0,3 3 3,2476 4361,3
jrc31997D0751-en,1.0,3 3 3 3 2,2476 4361,5
jrcC2006#121#03-en,0.0,0,2476 4361,1
jrcC2006#121#03-en,0.0,0 0 0,2476 4361,3
jrcC2006#121#03-en,0.0,0 0 0 0 0,2476 4361,5
jrc31997D0525-en,1.0,1,2476 4361,1
jrc31997D0525-en,1.0,1 3 4,2476 4361,3
jrc31997D0525-en,1.0,1 3 4 3 1,2476 4361,5
jrc31998D0535-en,1.0,4,2476 4361,1
jrc31998D0535-en,1.0,4 2 2,2476 4361,3
jrc31998D0535-en,1.0,4 2 2 2 2,2476 4361,5
jrc31997D0487-en,1.0,2,2476 4361,1
jrc31997D0487-en,1.0,2 3 4,2476 4361,3
jrc31997D0487-en,1.0,2 3 4 4 2,2476 4361,5
jrc31997D0486-en,1.0,2,2476 4361,1
jrc31997D0486-en,1.0,2 3 4,2476 4361,3
jrc31997D0486-en,1.0,2 3 4 4 2,2476 4361,5
jrc31997D0524-en,1.0,1,2476 4361,1
jrc31997D0524-en,1.0,1 4 3,2476 4361,3
jrc31997D0524-en,1.0,1 4 3 3 1,2476 4361,5
jrc31997D0523-en,1.0,2,2476 4361,1
jrc31997D0523-en,1.0,2 3 5,2476 4361,3
jrc31997D0523-en,1.0,2 3 5 4 2,2476 4361,5
jrc31998D0516-en,1.0,3,2476 4361,1
jrc31998D0516-en,1.0,3 2 3,2476 4361,3
jrc31998D0516-en,1.0,3 2 3 3 3,2476 4361,5
jrc31998D0519-en,1.0,3,2476 4361,1
jrc31998D0519-en,1.0,3 2 3,2476 4361,3
jrc31998D0519-en,1.0,3 2 3 3 3,2476 4361,5
jrc31997D0639-en,1.0,2,2476 4361,1
jrc31997D0639-en,1.0,2 2 3,2476 4361,3
jrc31997D0639-en,1.0,2 2 3 5 2,2476 4361,5
jrc31999D0497-en,1.0,2,2476 4361,1
jrc31999D0497-en,1.0,2 2 2,2476 4361,3
jrc31999D0497-en,1.0,2 2 2 6 2,2476 4361,5
jrc31999D0310-en,1.0,2,2476 4361,1
jrc31999D0310-en,1.0,2 2 2,2476 4361,3
jrc31999D0310-en,1.0,2 2 2 2 2,2476 4361,5
jrc32005D0225-en,1.0,3,2476 4361,1
jrc32005D0225-en,1.0,3 1 2,2476 4361,3
jrc32005D0225-en,1.0,3 1 2 1 2,2476 4361,5
jrcC2006#150#06-en,1.0,2,2476 4361,1
jrcC2006#150#06-en,1.0,2 2 3,2476 4361,3
jrcC2006#150#06-en,1.0,2 2 3 2 3,2476 4361,5
jrcC2006#153#06-en,1.0,3,2476 4361,1
jrcC2006#153#06-en,1.0,3 2 2,2476 4361,3
jrcC2006#153#06-en,1.0,3 2 2 3 2,2476 4361,5
jrcC2006#147#05-en,1.0,2,2476 4361,1
jrcC2006#147#05-en,1.0,2 2 2,2476 4361,3
jrcC2006#147#05-en,1.0,2 2 2 2 2,2476 4361,5
jrcC2006#083#06-en,1.0,2,2476 4361,1
jrcC2006#083#06-en,1.0,2 2 2,2476 4361,3
jrcC2006#083#06-en,1.0,2 2 2 3 2,2476 4361,5
jrcC2006#006#06-en,1.0,2,2476 4361,1
jrcC2006#006#06-en,1.0,2 3 3,2476 4361,3
